Fever,Headache,Cough,Body Pain,Vomiting,Stomach Pain,Chest Pain,Shortness of Breath,Fatigue,Dizziness,Sore Throat,Skin Rash,Joint Pain,Diarrhea,Loss of Appetite,Disease
1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,Food Poisoning
1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,Typhoid
1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,Bronchitis
1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,Food Poisoning
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Common Cold
0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,Food Poisoning
0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,Heart Related Issue
0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,Common Cold
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Arthritis
0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,Food Poisoning
0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,Migraine
1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,Typhoid
1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,Typhoid
0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,Anxiety
1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,Flu
0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,Bronchitis
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Chickenpox
0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,Allergic Reaction
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Common Cold
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gastritis
0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,Migraine
0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,Heart Related Issue
0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,Food Poisoning
0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,Food Poisoning
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Anxiety
1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Arthritis
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Sinusitis
0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,Allergic Reaction
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Common Cold
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Allergic Reaction
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Gastritis
1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,Chickenpox
0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,Food Poisoning
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Migraine
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Urinary Tract Infection
0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,Common Cold
1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,Dengue
1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,Gastritis
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,Migraine
1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,Malaria
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,Migraine
1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,Chickenpox
1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,COVID-19
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Chickenpox
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,Typhoid
1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,Flu
1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,Food Poisoning
1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,Malaria
0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,Anxiety
0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,Migraine
0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,Common Cold
1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,Dengue
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Allergic Reaction
1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,Malaria
0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,Allergic Reaction
1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,Flu
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,Anxiety
0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,Urinary Tract Infection
1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,Dengue
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Common Cold
0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,Food Poisoning
0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,Migraine
0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,Food Poisoning
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Asthma
1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,Typhoid
1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,Chickenpox
0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,Common Cold
1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,Dengue
1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,Malaria
0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,Urinary Tract Infection
1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,Chickenpox
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,Arthritis
0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,Food Poisoning
0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Dengue
0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,Allergic Reaction
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Urinary Tract Infection
1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,Common Cold
1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,Food Poisoning
1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,Typhoid
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Migraine
1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,Typhoid
1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,Malaria
1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,Common Cold
1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Chickenpox
1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,Typhoid
0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,Migraine
0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,Malaria
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Asthma
1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,Dengue
1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,Flu
0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,Arthritis
1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,Flu
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,Anxiety
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Bronchitis
0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,Chickenpox
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Anxiety
0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,Bronchitis
1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,Dengue
0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,Common Cold
0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,Migraine
0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,Food Poisoning
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Chickenpox
1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,Malaria
1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,Malaria
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Gastritis
0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,Migraine
1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,Dengue
0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,Food Poisoning
0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,Food Poisoning
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,Asthma
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Heart Related Issue
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Chickenpox
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Chickenpox
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,Heart Related Issue
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,Arthritis
1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,COVID-19
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Common Cold
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,Migraine
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Allergic Reaction
0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,Heart Related Issue
1,0,1,1,0,0,1,1,1,0,1,0,1,0,0,COVID-19
1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,Typhoid
0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,Common Cold
0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,Anxiety
1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,Flu
1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,Bronchitis
1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,Dengue
0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,Asthma
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,Asthma
1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,Chickenpox
0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,Gastritis
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Anxiety
1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,Chickenpox
0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,Common Cold
1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Arthritis
1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,Malaria
0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,Allergic Reaction
1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,Malaria
1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,COVID-19
1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Bronchitis
1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,Malaria
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,Bronchitis
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Migraine
0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,Anxiety
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Asthma
1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Malaria
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Anxiety
1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,Flu
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Chickenpox
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Arthritis
0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,Gastritis
0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,Food Poisoning
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Asthma
1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,Food Poisoning
0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,Allergic Reaction
1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,Chickenpox
1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,Food Poisoning
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Heart Related Issue
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Migraine
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Migraine
0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,Food Poisoning
1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,Malaria
1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,Chickenpox
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Migraine
0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,Urinary Tract Infection
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Heart Related Issue
0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,Asthma
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,COVID-19
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,Arthritis
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Food Poisoning
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Migraine
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Anxiety
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Allergic Reaction
1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,COVID-19
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,Dengue
1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,Typhoid
1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,Dengue
0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,Arthritis
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,Anxiety
0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,Migraine
0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,Flu
0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,Common Cold
1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,Flu
1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,Typhoid
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Anxiety
0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,Heart Related Issue
1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,Malaria
1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,COVID-19
0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,Anxiety
1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,Typhoid
1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,Flu
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Bronchitis
1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,Bronchitis
0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,Common Cold
0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,Anxiety
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,Common Cold
0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,Food Poisoning
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Urinary Tract Infection
0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,Migraine
1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,Malaria
0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,Allergic Reaction
1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,Dengue
1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,Bronchitis
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Anxiety
0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Allergic Reaction
0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,Anxiety
1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,Dengue
1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,Dengue
0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,Food Poisoning
0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,Allergic Reaction
0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,Urinary Tract Infection
0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,Allergic Reaction
1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,COVID-19
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Asthma
1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,COVID-19
1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,Typhoid
0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,Urinary Tract Infection
0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,Food Poisoning
0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,Allergic Reaction
0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,Arthritis
0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,Gastritis
1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Dengue
1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,Gastritis
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Heart Related Issue
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,Migraine
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Asthma
1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Malaria
1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,Bronchitis
1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,Flu
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,Asthma
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Gastritis
0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,Anxiety
1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,Gastritis
1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Bronchitis
0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,Sinusitis
0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,Common Cold
0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,Gastritis
0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,Common Cold
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Gastritis
0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,Gastritis
1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,COVID-19
0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,Gastritis
0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,Heart Related Issue
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,Migraine
0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,Anxiety
1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,Chickenpox
1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,Chickenpox
1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,Malaria
1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,Dengue
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,Asthma
1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,Dengue
0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,Gastritis
0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,Bronchitis
1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,Sinusitis
1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,Flu
0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,Migraine
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Urinary Tract Infection
0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,Heart Related Issue
1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,COVID-19
0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,Allergic Reaction
0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,Gastritis
1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,Typhoid
0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,Heart Related Issue
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Gastritis
0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,Common Cold
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Urinary Tract Infection
1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,Flu
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,Allergic Reaction
0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,Bronchitis
1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Typhoid
1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,COVID-19
0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Gastritis
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Migraine
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Heart Related Issue
0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,Asthma
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Food Poisoning
0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,Bronchitis
0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,Gastritis
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Sinusitis
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Common Cold
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Migraine
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,Migraine
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,Arthritis
1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,Urinary Tract Infection
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Anxiety
0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,Anxiety
1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,Urinary Tract Infection
0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,Common Cold
1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,Flu
1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,Dengue
1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,COVID-19
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Urinary Tract Infection
0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,Allergic Reaction
0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,Asthma
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,Asthma
0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,Bronchitis
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Arthritis
1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,Malaria
0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,COVID-19
1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,Malaria
1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,Sinusitis
1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,Bronchitis
0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,COVID-19
0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,Sinusitis
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Anxiety
0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Allergic Reaction
1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,Common Cold
0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,Anxiety
0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,Typhoid
1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,Common Cold
0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,COVID-19
0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,Asthma
0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,Anxiety
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Sinusitis
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,Asthma
1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,Bronchitis
0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,Gastritis
0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,Allergic Reaction
0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,Heart Related Issue
0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,Gastritis
1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,Typhoid
1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,Dengue
0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,Common Cold
1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Typhoid
0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,Allergic Reaction
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,Anxiety
0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,Anxiety
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Arthritis
1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,Chickenpox
1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,Dengue
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Sinusitis
0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,Common Cold
0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,Gastritis
0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,Anxiety
0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Gastritis
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Allergic Reaction
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Arthritis
1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,Flu
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Bronchitis
1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,Arthritis
0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,Heart Related Issue
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Gastritis
0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,COVID-19
1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,Malaria
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Bronchitis
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Arthritis
0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,Allergic Reaction
0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,Anxiety
0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,Allergic Reaction
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,COVID-19
0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Migraine
0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,Heart Related Issue
0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,Sinusitis
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Anxiety
0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,Allergic Reaction
0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,Asthma
0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Allergic Reaction
0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,Chickenpox
1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,Dengue
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Asthma
0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,Gastritis
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,Chickenpox
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Chickenpox
1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,Flu
1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,Common Cold
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,Arthritis
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Urinary Tract Infection
1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,Dengue
1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,Dengue
1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,Migraine
1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,Typhoid
1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Food Poisoning
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Common Cold
0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,Common Cold
0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,Anxiety
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Gastritis
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Arthritis
0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,Common Cold
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Allergic Reaction
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Urinary Tract Infection
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Migraine
